"Fcode","cmfp","dash","ahei","edible","water","kcal","kj","prot","fat","cho","fiber","sodium","Total","SFA","MUFA","PUFA","EPA","DHA"
45104,2,2,1,85,95.2,14,59,1.3,0.1,2.8,0.9,34.8,0,0,0,0,0,0
45105,2,2,1,100,10,286,1197,6.2,0.8,72.9,9.4,492.5,0,0,0,0,0,0
45106,2,2,1,100,95.2,14,59,1.1,0.2,2.4,0.5,43.1,0,0,0,0,0,0
45107,2,2,1,81,94.5,15,63,1.5,0.3,2.7,1.1,73.5,0,0,0,0,0,0
45108,2,2,1,84,91.3,25,105,2.8,0.5,4,1.7,26,0,0,0,0,0,0
45109,2,2,1,52,91.1,41,172,2.9,2.5,2.7,0.9,1.5,0,0,0,0,0,0
45110,2,2,1,79,94.1,15,63,1.7,0.2,3.2,1.6,56.9,0,0,0,0,0,0
45111,2,2,1,89,91.8,25,105,2.6,0.4,4.2,1.4,115.5,0,0,0,0,0,0
45112,2,2,1,87,92.9,23,96,1.8,0.5,3.8,1.1,55.8,0,0,0,0,0,0
45113,2,2,1,96,94.1,17,71,1.8,0.2,2.9,0.9,98.8,0,0,0,0,0,0
45114,2,2,1,100,9,299,1251,7.6,0.6,74.3,8.6,405.3,0,0,0,0,0,0
45115,2,2,1,95,96,11,46,1.3,0.2,1.6,0.7,53,0,0,0,0,0,0
45116,2,2,1,82,92.4,20,84,3.2,0.4,3,2,83.2,0,0,0,0,0,0
45201,2,2,1,86,93.2,22,92,1.5,0.2,4.6,1,27.2,0,0,0,0,0,0
45202,2,2,1,82,92.4,24,100,2.1,0.2,4.6,1.2,31.6,0,0,0,0,0,0
45203,2,2,1,100,9.8,286,1197,6.5,0.6,76.8,13.2,264.3,0,0,0,0,0,0
45204,2,2,1,83,90.3,33,138,4.1,0.6,4.3,1.6,18.8,0,0,0,0,0,0
45205,2,2,1,94,91.5,24,100,2,0.4,4.7,1.6,30.5,0,0,0,0,0,0
45206,2,2,1,71,94.6,14,59,1.8,0.4,2,1.2,29,0,0,0,0,0,0
45207,2,2,1,92,95,7,29,1.3,0.2,2.8,2.8,41.1,0,0,0,0,0,0
45208,2,2,1,88,92.6,24,100,2.5,0.4,3.6,1,38.9,0,0,0,0,0,0
45209,2,2,1,78,93.2,19,79,2.8,0.4,2.6,1.6,50.5,0,0,0,0,0,0
45301,2,2,1,89,91.2,24,100,2.6,0.3,4.5,1.7,85.2,0,0,0,0,0,0
45302,2,2,1,100,9.2,283,1184,6.4,0.6,75.7,12.7,242,0,0,0,0,0,0
45303,2,2,1,58,89.6,30,126,3.9,0.4,4.9,2.2,14,0,0,0,0,0,0
45304,2,2,1,83,95.1,14,59,1.7,0.3,2.1,1,260,0,0,0,0,0,0
45305,2,2,1,100,82.2,40,167,1.7,0.4,11.3,4,74.6,0,0,0,0,0,0
45306,2,2,1,100,85.3,35,146,2.8,0.6,10,5.4,8.7,0,0,0,0,0,0
45307,2,2,1,100,90.7,14,59,2.6,0.3,1.7,1.4,0,0,0,0,0,0,0
45308,2,2,1,100,87.2,32,134,3.1,0.1,7.6,2.9,91.4,0,0,0,0,0,0
45309,2,2,1,93,92.8,20,84,1.6,0.3,4.1,1.4,43.1,0,0,0,0,0,0
45310,2,2,1,76,92.8,20,84,1.6,0.3,4.3,1.5,47.2,0,0,0,0,0,0
45311,2,2,1,66,94.2,14,59,0.8,0.1,3.9,1.4,73.8,0,0,0,0,0,0
45312,2,2,1,67,93.1,20,84,1.2,0.2,4.5,1.2,159,0,0,0,0,0,0
45313,2,2,1,100,89.4,31,130,2.6,0.6,5.9,2.2,83,0,0,0,0,0,0
45314,2,2,1,81,95.7,15,63,1.4,0.4,2.1,0.6,80,0,0,0,0,0,0
45315,2,2,1,94,95.8,13,54,1.3,0.3,2,0.7,32.8,0,0,0,0,0,0
45316,2,2,1,100,92.2,19,80,1.8,0.1,4,1.3,201,0,0,0,0,0,0
45317,2,2,1,81,90.5,31,130,1.8,0.4,6.2,1.2,48.5,0,0,0,0,0,0
45318,2,2,1,100,9.3,293,1226,7.4,1.3,71.2,8.2,1217.5,0,0,0,0,0,0
45319,2,2,1,74,90.2,25,105,2.8,0.3,5,2.2,32.4,0,0,0,0,0,0
45320,2,2,1,73,88.8,31,130,2.8,0.4,5.9,1.8,42.3,0,0,0,0,0,0
45321,2,2,1,82,93,21,88,1.9,0.3,3.9,1.2,161.3,0,0,0,0,0,0
45322,2,2,1,86,91.2,24,100,2.5,0.4,4.2,1.6,186.3,0,0,0,0,0,0
45323,2,2,1,88,90.6,27,113,2.9,0.4,4.7,1.7,31.6,0,0,0,0,0,0
45324,2,2,1,62,95.5,14,59,1,0.1,2.8,0.6,36.5,0,0,0,0,0,0
45325,2,2,1,89,94.2,18,75,1.4,0.2,3.6,1,39.1,0,0,0,0,0,0
45326,2,2,1,76,92.9,20,84,2.2,0.3,3.6,1.4,94.3,0,0,0,0,0,0
45401,2,2,1,63,92.8,19,79,2.6,0.2,3.6,1.8,0.4,0,0,0,0,0,0
45402,2,2,1,64,10,196,820,26,4,57.1,43.2,0.7,0,0,0,0,0,0
45403,2,2,1,45,90.1,11,46,2.6,0,6.7,6.6,4.6,0,0,0,0,0,0
45404,2,2,1,66,91.4,20,84,2.4,0.1,5.1,2.8,6,0,0,0,0,0,0
45405,2,2,1,39,88.1,40,167,4.1,0.1,6.5,0.8,0,0,0,0,0,0,0
45406,2,2,1,76,14.4,213,891,17.6,2.4,57.5,27.2,6.2,0,0,0,0,0,0
45407,2,2,1,67,93.1,21,88,2.2,0.2,3.8,1.3,5.2,0,0,0,0,0,0
45408,2,2,1,100,78,43,180,2.6,0.4,18.6,11.3,1.9,0,0,0,0,0,0
45409,2,2,1,82,56.7,162,678,3.2,0.1,38.8,1.7,6.7,0,0,0,0,0,0
45410,2,2,1,100,10.3,343,1435,6.7,0.5,79.5,1.7,37.3,0.4,0,0.2,0.1,0,0
45411,2,2,1,100,9.9,343,1435,8.1,0.1,79.1,1.7,69.8,0,0,0,0,0,0
45412,2,2,1,98,40.3,199,833,19.4,1.4,34.9,7.7,59.2,0,0,0,0,0,0
45413,2,2,1,100,93.8,17,70,1.3,0.2,3.4,0.9,22,0,0,0,0,0,0
45414,2,2,1,90,93,19,79,1.4,0.1,4.9,1.9,3.1,0,0,0,0,0,0
46001,2,2,1,89,73.6,94,393,4.6,0.2,19.9,1.4,39.1,0,0,0,0,0,0
46002,2,2,1,73,94.5,17,71,2.9,0.5,1.5,1.2,61.2,0,0,0,0,0,0
46003,2,2,1,57,73,98,410,4.5,0.1,21.4,1.7,5.8,0,0,0,0,0,0
46004,2,2,1,88,80.5,70,293,1.9,0.2,16.4,1.2,44.2,0,0,0,0,0,0
46005,2,2,1,12,95,12,50,1.2,0.1,2.4,0.9,0,0,0,0,0,0,0
46006,2,2,1,60,96.2,11,46,1.4,0.2,1.8,0.9,40.9,0,0,0,0,0,0
46007,2,2,1,74,92.2,23,96,1.2,0.2,5.9,1.9,5.8,0,0,0,0,0,0
46008,2,2,1,78,83.6,59,247,1.2,0.2,14.2,1.1,15.7,0,0,0,0,0,0
46009,2,2,1,100,94.5,20,84,1.4,0.1,3.8,0.5,7.9,0,0,0,0,0,0
47101,2,2,1,74,72.1,105,439,2.1,0.2,24.9,1.1,0,0,0,0,0,0,0
47102,2,2,1,91,85.2,55,230,0.9,0.1,13.4,0.8,5.5,0,0,0,0,0,0
47103,2,2,1,90,60.1,145,607,2.2,0.2,36.1,2.4,0,0,0,0,0,0,0
47104,2,2,1,83,84.8,56,234,1.9,0.2,12.4,0.8,18.6,0,0,0,0,0,0
47105,2,2,1,100,15,324,1356,9.4,1,70.8,1.4,104.2,0,0,0,0,0,0
47201,2,2,1,84,78.6,79,331,2.2,0.2,18.1,1,33.1,0,0,0,0,0,0
47202,2,2,1,87,76.4,87,364,3,0.1,19.7,1.1,0,0,0,0,0,0,0
47301,2,2,1,95,87,41,172,1.3,0.6,10.3,2.7,14.9,0,0,0,0,0,0
47302,2,2,1,95,14.9,273,1142,9.1,5.7,64,17.7,9.9,0,0,0,0,0,0
47303,2,2,1,82,94.5,19,79,0.7,0.6,3.7,0.9,1.9,0,0,0,0,0,0
47304,2,2,1,100,80.8,56,234,2.4,0,15.8,4.3,11.5,0,0,0,0,0,0
48001,2,2,1,100,86.4,0,0,0,0,3.6,3.6,0,0,0,0,0,0,0
48002,2,2,1,100,93.7,0,0,0,0,0,0,215.7,0,0,0,0,0,0
48003,2,2,1,100,80.9,0,0,0,0,2.9,2.9,12.2,0,0,0,0,0,0
48004,2,2,1,100,84,52,218,4.3,0.9,8.5,1.9,0,0,0,0,0,0,0
48005,2,2,1,100,11,412,1724,27.9,15.1,41,0,0,0,0,0,0,0,0
48006,2,2,1,100,84,58,243,4.8,0.7,9,1,41.6,0,0,0,0,0,0
48007,2,2,1,100,82.8,0,0,0,0,0.2,0.2,36.4,0,0,0,0,0,0
48008,2,2,1,100,79,54,226,1.5,1,17.3,7.5,1.3,0,0,0,0,0,0
48009,2,2,1,100,79,71,297,6,0.6,12.4,2.1,0,0,0,0,0,0,0
48010,2,2,1,100,85.4,52,218,2.7,0.2,10.9,1.1,164.5,0,0,0,0,0,0
48011,2,2,1,100,87,38,159,4.5,0.4,5.9,1.8,0.2,0,0,0,0,0,0
48012,2,2,1,100,53.9,0,0,0,0,8.1,8.1,0,0,0,0,0,0,0
48013,2,2,1,100,67,105,439,7,1,23.1,6,0,0,0,0,0,0,0
48014,2,2,1,100,10,345,1443,36.8,8.3,41.7,10.9,0,0,0,0,0,0,0
48015,2,2,1,100,83,43,180,4.4,0.3,8.8,3.1,0,0,0,0,0,0,0
48016,2,2,1,100,80,52,218,3.8,0.5,13.6,5.5,0,0,0,0,0,0,0
48017,2,2,1,100,91,35,146,1.5,1.4,5.5,1.4,0,0,0,0,0,0,0
48018,2,2,1,100,79,61,255,5.2,0.8,10.4,2.2,62.4,0,0,0,0,0,0
48019,2,2,1,100,79,60,251,4.3,0.7,13.7,4.7,0,0,0,0,0,0,0
48020,2,2,1,100,82.1,0,0,0,0,7.8,7.8,0,0,0,0,0,0,0
48021,2,2,1,100,86,0,0,0,0,1.6,1.6,120.8,0,0,0,0,0,0
48022,2,2,1,100,86.4,0,0,0,0,1.7,1.7,142.5,0,0,0,0,0,0
48023,2,2,1,100,91.4,0,0,0,0,2.1,2.1,28,0,0,0,0,0,0
48024,2,2,1,0,61,117,490,5.3,2.2,29.6,10.5,0,0,0,0,0,0,0
48025,2,2,1,0,78,78,326,3.1,0.7,17,2.2,0,0,0,0,0,0,0
48026,2,2,1,100,87.7,34,143,4.7,0.3,5.8,1.2,8,0,0,0,0,0,0
48027,2,2,1,0,89,31,130,2.8,0.3,5.2,0.9,0,0,0,0,0,0,0
48028,2,2,1,100,88.2,38,159,2.5,0.9,6.8,1.8,0,0,0,0,0,0,0
48029,2,2,1,0,85.7,0,0,0,0,4,4,0,0,0,0,0,0,0
48030,2,2,1,0,88.4,18,75,3.8,0,4.6,3.9,5.7,0,0,0,0,0,0
48031,2,2,1,0,92,27,113,2.3,0.5,3.9,0.7,0,0,0,0,0,0,0
48032,2,2,1,100,91.4,25,105,2.4,0.4,4.6,1.6,15.2,0,0,0,0,0,0
48033,2,2,1,0,88,36,151,4.5,0.5,4.4,1,0,0,0,0,0,0,0
48034,2,2,1,0,82.4,0,0,0,0,0.4,0.4,16.2,0,0,0,0,0,0
48035,2,2,1,0,87,37,155,4.7,0.8,5.1,2.4,0,0,0,0,0,0,0
48036,2,2,1,0,94,19,79,0.6,0.7,3.5,0.9,0,0,0,0,0,0,0
48037,2,2,1,0,92,0,0,0,0,0.3,0.3,2.9,0,0,0,0,0,0
48038,2,2,1,0,76.8,0,0,0,0,0.3,0.3,7.5,0,0,0,0,0,0
48039,2,2,1,0,84.6,0,0,0,0,0.3,0.3,73.1,0,0,0,0,0,0
48040,2,2,1,0,84,49,205,4.8,1.1,7,2.1,76,0,0,0,0,0,0
48041,2,2,1,0,67,89,372,6.1,1.4,23.6,10.5,0,0,0,0,0,0,0
48042,2,2,1,0,85,45,188,3.1,0.6,8.9,2.1,0,0,0,0,0,0,0
48043,2,2,1,0,87.7,0,0,0,0,0.3,0.3,77.2,0,0,0,0,0,0
48044,2,2,1,0,74,82,343,0.8,1.6,21.6,5.4,0,0,0,0,0,0,0
48045,2,2,1,0,13,336,1406,21.5,8.1,50.6,6.3,0,0,0,0,0,0,0
48046,2,2,1,0,90,32,134,2.2,0.4,5.6,0.8,0,0,0,0,0,0,0
48047,2,2,1,0,93.1,6,25,1.6,0,1.5,1.5,5,0,0,0,0,0,0
48048,2,2,1,0,80.8,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0
48049,2,2,1,0,95.6,0,0,0,0,1,1,0,0,0,0,0,0,0
48050,2,2,1,86,93.2,22,92,1.8,0.5,3.4,0.8,28,0,0,0,0,0,0
48051,2,2,1,0,87,45,188,2.1,0.7,9,1.5,0,0,0,0,0,0,0
48052,2,2,1,0,78,63,264,2.5,0.3,17.9,5.4,0,0,0,0,0,0,0
48053,2,2,1,0,3,555,2322,23.6,38.8,30.1,2.2,0,0,0,0,0,0,0
48054,2,2,1,0,81,60,251,2.5,0.7,12.7,1.9,0,0,0,0,0,0,0
48055,2,2,1,76,85.2,47,197,1.7,0.4,10.9,1.8,4.6,0,0,0,0,0,0
48056,2,2,1,0,80.5,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0
48057,2,2,1,0,81,54,226,0,0.5,15.4,3.1,0,0,0,0,0,0,0
48058,2,2,1,0,89,32,134,2.8,0.3,5.7,1.2,0,0,0,0,0,0,0
48059,2,2,1,0,89,33,138,2.7,0.2,6.7,1.5,0,0,0,0,0,0,0
48060,2,2,1,0,86,35,146,3.7,0.9,7.2,4.1,0,0,0,0,0,0,0
48061,2,2,1,0,85,40,167,3.2,0.5,9,3.4,0,0,0,0,0,0,0
48062,2,2,1,82,90.4,30,126,1,0.4,7.7,2,17.2,0,0,0,0,0,0
48063,2,2,1,0,80,59,247,5.5,0.6,9.5,1.6,0,0,0,0,0,0,0
48064,2,2,1,0,79,56,234,5.6,0.4,12,4.4,0,0,0,0,0,0,0
48065,2,2,1,100,85.2,36,151,4.8,0.4,7.6,4.3,0.7,0,0,0,0,0,0
48066,2,2,1,0,86.4,0,0,0,0,0.3,0.3,2.6,0,0,0,0,0,0
48067,2,2,1,0,84.9,0,0,0,0,0,0,0.7,0,0,0,0,0,0
48068,2,2,1,0,81.4,0,0,0,0,2.9,2.9,16.7,0,0,0,0,0,0
48069,2,2,1,0,77,0,0,0,0,6.9,6.9,8.4,0,0,0,0,0,0
48070,2,2,1,0,88.4,0,0,0,0,0.2,0.2,7.5,0,0,0,0,0,0
48071,2,2,1,100,81.8,60,251,3.9,1,10.9,2.1,5.8,0,0,0,0,0,0
48072,2,2,1,0,11,334,1397,36.4,8.7,39.9,12.4,0,0,0,0,0,0,0
48073,2,2,1,0,83,68,285,0,0,17,0,0,0,0,0,0,0,0
48074,2,2,1,65,95.6,11,46,0.7,0.2,2.7,1.2,109.4,0,0,0,0,0,0
48075,2,2,1,0,87.4,57,238,3.7,0.7,9,0,1,0,0,0,0,0,0
48076,2,2,1,0,88.6,39,163,1.6,0.4,9,1.8,0,0,0,0,0,0,0
48077,2,2,1,100,7.2,251,1050,6.6,0.9,79.7,25.5,20.4,0,0,0,0,0,0
48078,2,2,1,0,8,350,1464,12.6,1.4,75,3.2,0,0,0,0,0,0,0
48079,2,2,1,49,87.8,44,184,5.6,1.1,4.5,1.6,29.8,0,0,0,0,0,0
48080,2,2,1,100,84,67,280,3.1,0.5,12.4,0,0,0,0,0,0,0,0
51001,2,2,1,100,92.3,23,96,2.7,0.2,4.3,1.6,73,0,0,0,0,0,0
51002,2,2,1,100,15.5,200,837,24.4,2.8,50.9,31.6,1.7,0,0,0,0,0,0
51003,2,2,1,100,96.4,6,25,1.5,0,1.8,1.8,10.7,0,0,0,0,0,0
51004,2,2,1,86,13.4,212,887,17.8,1.3,64.6,32.3,20.4,0,0,0,0,0,0
51005,2,2,1,100,92.3,13,54,2,0.2,4.9,4.2,175.2,0,0,0,0,0,0
51006,2,2,1,89,39.3,166,695,16.4,1.5,40.1,18.3,6.1,0,0,0,0,0,0
51007,2,2,1,89,90.1,21,88,4.3,0.4,4.8,4.8,1.6,0,0,0,0,0,0
51008,2,2,1,100,90.2,26,109,2.4,0.4,6,2.7,4.3,0,0,0,0,0,0
51009,2,2,1,100,91.6,21,88,1,0,6.7,2.5,238.2,0,0,0,0,0,0
51010,2,2,1,100,9.2,242,1013,38.7,3.3,31.6,17.2,5.2,0,0,0,0,0,0
51011,2,2,1,99,92.4,20,84,2.7,0.1,4.1,2.1,8.3,0.1,0,0,0.1,0,0
51012,2,2,1,100,13.7,252,1054,21,4.6,52.7,21,23.3,3.7,0.9,0.1,2.6,0,0
51013,2,2,1,100,15.5,205,858,12.1,1.5,65.6,29.9,48.5,1.2,0.3,0.4,0.5,0,0
51014,2,2,1,100,91.8,21,88,1.5,0.2,6,2.6,8.5,0.2,0,0.1,0.1,0,0
51015,2,2,1,93,92.5,20,84,1.9,0.3,4.6,2.3,3.8,0,0,0,0,0,0
51016,2,2,1,100,12.3,214,895,18.4,0.7,58.1,24.6,4.3,0,0,0,0,0,0
51017,2,2,1,97,92.4,23,96,4.2,0.1,2.7,1.5,2,0,0,0,0,0,0
51018,2,2,1,100,16.1,112,469,20.3,3.2,48.2,47.8,4.3,0,0,0,0,0,0
51019,2,2,1,100,91.7,19,79,2.2,0.3,5.2,3.3,1.4,0,0,0,0,0,0
51020,2,2,1,95,12.3,211,883,20,1.2,61.7,31.6,11.2,1,0.1,0.1,0.7,0,0
51021,2,2,1,100,14.1,207,866,22.4,0.2,53.9,24.9,43.4,0,0,0,0,0,0
51022,2,2,1,100,15.1,207,866,33.4,1.5,37.6,22.6,21,0,0,0,0,0,0
51023,2,2,1,100,14.3,295,1234,26.9,7.1,43.7,12.9,33.6,0,0,0,0,0,0
51024,2,2,1,96,14.6,200,837,10,1.4,67.3,30.4,82.1,1.1,0.5,0.6,0,0,0
51025,2,2,1,100,12.1,212,887,18.3,0.7,56.3,23.3,4.4,0,0,0,0,0,0
51026,2,2,1,77,51.1,157,657,9.5,3.7,31.9,10.4,51.3,0,0,0,0,0,0
51027,2,2,1,77,85.6,46,192,2.8,1.1,9.4,3.1,15.1,0,0,0,0,0,0
52001,2,2,1,100,11.1,189,791,20.2,0.5,60.8,35,100.7,0,0,0,0,0,0
52002,2,2,1,100,94.4,12,50,1.2,0.1,2.1,0.5,8.6,0,0,0,0,0,0
52003,2,2,1,98,70.5,77,322,1.8,0.1,23.4,6.1,327.4,0,0,0,0,0,0
52004,2,2,1,100,94.1,14,59,1.1,0.1,3,0.9,107.6,0,0,0,0,0,0
52005,2,2,1,100,15.6,314,1314,5.4,0.1,72.9,0,380.8,0,0,0,0,0,0
52006,2,2,1,100,21.1,311,1301,1.1,0.2,76.3,0.1,3.3,0,0,0,0,0,0
52007,2,2,1,100,23.7,148,619,19,0.4,26.3,9.1,4955,0.3,0.2,0.1,0.1,0,0
52008,2,2,1,100,12.7,207,866,26.7,1.1,44.1,21.6,710.5,0,0,0,0,0,0
61101,3,3,2,76,85.9,52,218,0.2,0.2,13.5,1.2,1.6,0,0,0,0,0,0
61102,3,3,2,86,87.3,45,188,0.5,0.1,11.8,1.2,1.3,0,0,0,0,0,0
61103,3,3,2,78,85.9,54,226,0.3,0.3,13.3,0.8,1.3,0,0,0,0,0,0
61104,3,3,2,96,90.8,30,126,0.4,0.2,8.4,1.7,0,0,0,0,0,0,0
61105,3,3,2,85,86.9,45,188,0.7,0.4,11.7,2.1,0.7,0,0,0,0,0,0
61106,3,3,2,87,86.9,49,205,0.4,0.2,12.3,0.9,2,0,0,0,0,0,0
61107,3,3,2,85,85,57,238,0.4,0.1,14.3,0.8,2.3,0,0,0,0,0,0
61108,3,3,2,84,84.7,43,180,0.2,0.2,14.7,4.7,0,0,0,0,0,0,0
61109,3,3,2,84,84.9,59,247,0.2,0.4,14.3,0.6,0.7,0,0,0,0,0,0
61110,3,3,2,88,85.6,49,205,0.3,0.2,13.7,2.2,0.8,0,0,0,0,0,0
61111,3,3,2,80,84.6,55,230,0.2,0.3,14.7,1.8,0.6,0,0,0,0,0,0
61112,3,3,2,78,86.2,51,213,0.2,0.1,13.3,1.1,1.7,0,0,0,0,0,0
61113,3,3,2,80,86.3,49,205,0.3,0.1,13.1,1.3,1.3,0,0,0,0,0,0
61114,3,3,2,85,87.5,35,146,0.2,0.2,11.9,3.7,0,0,0,0,0,0,0
61115,3,3,2,69,83.4,59,247,0.5,0.1,15.7,1.7,2.6,0,0,0,0,0,0
61116,3,3,2,90,84,44,184,0.6,0.2,14.8,4.9,0,0,0,0,0,0,0
61117,3,3,2,86,86.7,47,197,0.4,0.1,12.5,1.5,1.7,0,0,0,0,0,0
61118,3,3,2,86,85.8,50,209,0.2,0.2,13.6,1.7,0.6,0,0,0,0,0,0
61119,3,3,2,100,89.2,39,163,0.2,0.2,10.3,1.3,6.2,0,0,0,0,0,0
61201,3,3,2,82,85.8,44,184,0.4,0.2,13.3,3.1,2.1,0,0,0,0,0,0
61202,3,3,2,79,86.1,46,192,0.4,0.2,12.9,2.2,1,0,0,0,0,0,0
61203,3,3,2,80,83.1,54,226,0.8,0.8,14.9,4,3.2,0,0,0,0,0,0
61204,3,3,2,87,86.2,37,155,0.4,0.2,12.8,4.3,0,0,0,0,0,0,0
61205,3,3,2,68,88.6,37,155,0.3,0.1,10.7,1.9,1.7,0,0,0,0,0,0
61206,3,3,2,87,89.1,30,126,0.2,0,10.5,3.2,3.4,0,0,0,0,0,0
61207,3,3,2,92,85.5,45,188,0.2,0.1,13.9,3.2,0,0,0,0,0,0,0
61208,3,3,2,79,85.3,55,230,0.2,0.5,13.7,1.4,0.7,0,0,0,0,0,0
61209,3,3,2,91,85.9,28,117,0.1,0.1,13.4,6.7,3.7,0,0,0,0,0,0
61210,3,3,2,80,84.8,49,205,0.3,0.2,14.1,2.6,1.8,0,0,0,0,0,0
61211,3,3,2,74,86.8,47,197,0.3,0.1,12.5,1.3,3.3,0,0,0,0,0,0
61212,3,3,2,81,85.9,53,222,0.3,0.2,13.3,0.9,1.4,0,0,0,0,0,0
61213,3,3,2,80,91,28,117,0.4,0.1,8.2,1.9,3,0,0,0,0,0,0
61214,3,3,2,94,85.4,48,201,0.2,0.1,13.9,2.3,2.4,0,0,0,0,0,0
61215,3,3,2,68,87.4,14,59,0.4,0.2,11.7,9.1,1,0,0,0,0,0,0
61216,3,3,2,88,77.4,66,276,1.2,0.2,20.5,5.7,0.9,0,0,0,0,0,0
61217,3,3,2,88,85.6,48,201,0.6,0.3,13.1,2.5,0,0,0,0,0,0,0
61218,3,3,2,72,88,43,180,0.3,0.1,11.4,1.2,2.3,0,0,0,0,0,0
61219,3,3,2,85,89.6,26,109,0.1,0.1,9.8,3.7,8.5,0,0,0,0,0,0
61220,3,3,2,89,85.8,46,192,0.3,0.1,13.6,2.7,0.8,0,0,0,0,0,0
61221,3,3,2,86,88.8,41,172,0.2,0.1,10.6,0.8,0.6,0,0,0,0,0,0
61222,3,3,2,93,78.3,73,305,0.9,0.1,20.2,3,1.4,0,0,0,0,0,0
61223,3,3,2,76,82.4,50,209,0.6,0.2,16.5,5.1,1,0,0,0,0,0,0
61224,3,3,2,82,88.3,43,180,0.2,0.2,11.1,1.1,1.5,0,0,0,0,0,0
61225,3,3,2,92,85.8,43,180,0.2,0.2,13.6,3.6,0.2,0,0,0,0,0,0
61226,3,3,2,59,86,47,197,0.3,0.1,13.3,2,1.7,0,0,0,0,0,0
61227,3,3,2,100,74.3,161,674,2,15.3,7.4,2.1,10,0,0,0,0,0,0
61228,3,3,2,100,83.6,47,197,0.3,0,15.9,4.5,2,0,0,0,0,0,0
61229,3,3,2,100,90.4,33,138,0.5,0.2,8.8,1.4,2.1,0,0,0,0,0,0
61301,3,3,2,76,73,95,397,0.5,0.6,25.1,3.1,5.4,0,0,0,0,0,0
61302,3,3,2,100,11.1,152,636,4.3,2.2,78.4,49.7,9.9,1.8,0.3,0.4,1,0,0
61901,3,3,2,86,79.9,73,305,0.3,0.2,19.2,1.8,0.6,0,0,0,0,0,0
61902,3,3,2,100,85.4,53,222,0.5,0.2,13.6,1.3,8.8,0,0,0,0,0,0
61903,3,3,2,95,81.3,66,276,0.4,0.1,17.8,2,2.1,0,0,0,0,0,0
61904,3,3,2,95,81.7,56,234,0.8,0.4,16.8,4.4,0.6,0,0,0,0,0,0
61905,3,3,2,60,74.5,85,356,1.6,0.5,21.7,3.3,3.8,0,0,0,0,0,0
61906,3,3,2,16,70.7,107,448,2.8,0.3,25.5,2.2,8.3,0,0,0,0,0,0
62101,3,3,2,86,86.4,48,201,0.9,0.1,12.2,1.3,5.7,0,0,0,0,0,0
62102,3,3,2,93,92.7,25,105,1.3,0.1,5.5,0.9,0,0,0,0,0,0,0
62103,3,3,2,69,88.5,40,167,0.7,0.2,10.1,1.3,0.7,0,0,0,0,0,0
62104,3,3,2,89,87.3,47,197,0.9,0.1,11.3,0.8,1.8,0,0,0,0,0,0
62105,3,3,2,93,85.2,54,226,0.5,0.1,14,1.2,0,0,0,0,0,0,0
62106,3,3,2,88,92.2,26,109,0.7,0.1,6.6,1,0,0,0,0,0,0,0
62107,3,3,2,94,89,41,172,0.6,0.1,10,0.6,2,0,0,0,0,0,0
62108,3,3,2,88,88.7,41,172,0.9,0.2,9.8,0.8,2.9,0,0,0,0,0,0
62109,3,3,2,69,88.7,33,138,0.5,0.2,10.2,2.8,1,0,0,0,0,0,0
62110,3,3,2,93,88.8,40,167,0.6,0.1,10.1,0.9,2.1,0,0,0,0,0,0
62111,3,3,2,75,89,39,163,0.7,0.2,9.6,1,0.5,0,0,0,0,0,0
62112,3,3,2,93,89.4,39,163,0.4,0.1,10,0.9,0,0,0,0,0,0,0
62113,3,3,2,73,89,39,163,0.4,0.1,10.1,1.1,1.3,0,0,0,0,0,0
62114,3,3,2,100,84.9,58,243,0.3,0,14.7,0.4,28,0,0,0,0,0,0
62201,3,3,2,91,90,36,151,0.7,0.2,8.7,0.9,3.8,0,0,0,0,0,0
62202,3,3,2,92,89.9,35,146,1,0.1,8.6,1.1,1.5,0,0,0,0,0,0
62203,3,3,2,93,91.1,33,138,0.9,0.9,6.2,1,0,0,0,0,0,0,0
62204,3,3,2,91,89.4,36,151,0.9,0.1,9.1,1.3,2.3,0,0,0,0,0,0
62205,3,3,2,100,89.2,37,155,0.6,0.2,9.7,1.4,22.3,0,0,0,0,0,0
62206,3,3,2,25,8.8,330,1381,2.7,0.4,83.2,4.4,40.4,0,0,0,0,0,0
62301,3,3,2,87,67.4,122,510,1.1,0.3,30.5,1.9,1.2,0,0,0,0,0,0
62302,3,3,2,80,26.9,264,1105,3.2,0.5,67.8,6.2,6.2,0.4,0.1,0.1,0.1,0,0
62303,3,3,2,88,14.5,298,1247,2.1,0.4,81.1,9.5,8.3,0,0,0,0,0,0
62304,3,3,2,81,19.3,294,1230,1.2,1.1,76.7,7,7.4,0,0,0,0,0,0
62305,3,3,2,76,36.5,215,900,3.3,0.6,57.9,8.8,0,0,0,0,0,0,0
62306,3,3,2,92,38.7,214,895,3.9,0.8,55.2,7.3,9.3,0,0,0,0,0,0
62307,3,3,2,98,39,228,954,1.7,0.3,57.3,2.6,6.3,0,0,0,0,0,0
62308,3,3,2,59,32.6,228,954,3.7,0.5,61.4,9.2,1.2,0,0,0,0,0,0
62309,3,3,2,91,61.7,145,607,1.6,0.2,35.7,1.4,0.8,0,0,0,0,0,0
62310,3,3,2,100,13.4,321,1343,1.3,0.2,84.4,5.8,25.1,0,0,0,0,0,0
